Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,Duration,Age1,Age2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
25/11/11 00:00:00,7771,Helsinki,1,,0,0,3,9,1/4,467,Kaia Kanepi,10334,Daria Saville,6-0 7-6(2),1,Daria Saville,0,34,14,25,10,34,385,1.17,5.33,True,,,,0,2,13,6,6,7,-1,-1,-1,0,6,-1,-1,-1,83.4,-1,-1,-1,-1,-1,-1,0,1
25/11/11 00:00:00,7771,Helsinki,1,,0,0,3,9,1/4,10600,Timea Babos,6947,Amra Sadikovic,6-4 6-4,0,Timea Babos,13.2,52,38,16,8,155,276,1.51,2.65,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,89.1166666666667,-1,-1,-1,-1,-1,-1,0,1
25/11/11 00:00:00,7771,Helsinki,1,,0,0,3,9,1/4,10600,Timea Babos,6947,Amra Sadikovic,6-4 6-4,1,Amra Sadikovic,13.5,45,30,29,14,155,276,1.51,2.65,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,89.1166666666667,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,10432,Alexandra Artamonova,6820,Julia Glushko,6-3 6-1,0,Alexandra Artamonova,0,30,18,22,15,440,186,8.31,1.09,True,,,,2,0,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,66.25,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,10432,Alexandra Artamonova,6820,Julia Glushko,6-3 6-1,1,Julia Glushko,5.5,32,15,23,10,440,186,8.31,1.09,True,,,,0,2,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,66.25,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,6947,Amra Sadikovic,6590,Cagla Buyukakcay,6-1 6-2,0,Amra Sadikovic,3.8,30,20,22,14,276,216,1.66,2.28,True,True,,,2,0,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,63.5333333333333,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,6947,Amra Sadikovic,6590,Cagla Buyukakcay,6-1 6-2,1,Cagla Buyukakcay,2.3,24,10,19,7,276,216,1.66,2.28,True,True,,,0,2,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,63.5333333333333,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,596,Ana Vrljic,537,Emma Laine,7-5 6-4,0,Ana Vrljic,1.7,46,29,14,9,296,496,1.51,2.65,True,,,,2,0,13,9,7,6,-1,-1,-1,5,4,-1,-1,-1,96.8333333333333,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,596,Ana Vrljic,537,Emma Laine,7-5 6-4,1,Emma Laine,2.7,50,29,23,9,296,496,1.51,2.65,True,,,,0,2,13,9,7,6,-1,-1,-1,5,4,-1,-1,-1,96.8333333333333,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,11688,Annika Beck,9015,Anastasiya Vasylyeva,6-4 6-7(4) 6-3,0,Annika Beck,2.8,78,45,29,14,235,391,1.26,4.08,True,True,,,2,1,18,14,6,6,6,-1,-1,4,7,3,-1,-1,154.016666666667,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,11688,Annika Beck,9015,Anastasiya Vasylyeva,6-4 6-7(4) 6-3,1,Anastasiya Vasylyeva,8.4,74,41,57,29,235,391,1.26,4.08,True,True,,,1,2,18,14,6,6,6,-1,-1,4,7,3,-1,-1,154.016666666667,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,10334,Daria Saville,995,Piia Suomalainen,2-6 6-3 6-2,0,Daria Saville,3.3,56,33,36,19,385,399,1.56,2.51,True,True,,,2,1,14,11,2,6,6,-1,-1,6,3,2,-1,-1,107.9,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,10334,Daria Saville,995,Piia Suomalainen,2-6 6-3 6-2,1,Piia Suomalainen,0,48,27,22,11,385,399,1.56,2.51,True,True,,,1,2,14,11,2,6,6,-1,-1,6,3,2,-1,-1,107.9,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,11960,Jana Cepelova,10816,Natela Dzalamidze,6-4 7-5,0,Jana Cepelova,2.9,47,25,21,11,220,-1,1.24,4.26,True,,,,2,0,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,76,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,11960,Jana Cepelova,10816,Natela Dzalamidze,6-4 7-5,1,Natela Dzalamidze,1.4,44,19,29,14,220,-1,1.24,4.26,True,,,,0,2,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,76,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,467,Kaia Kanepi,11022,Dinah Pfizenmaier,7-6(7) 6-4,0,Kaia Kanepi,6.8,39,28,35,23,34,274,1.16,5.52,True,,,,2,0,13,10,7,6,-1,-1,-1,6,4,-1,-1,-1,93.5,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,467,Kaia Kanepi,11022,Dinah Pfizenmaier,7-6(7) 6-4,1,Dinah Pfizenmaier,5.4,44,30,30,16,34,274,1.16,5.52,True,,,,0,2,13,10,7,6,-1,-1,-1,6,4,-1,-1,-1,93.5,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,10600,Timea Babos,8061,Nicole Rottmann,6-2 6-4,0,Timea Babos,4.5,47,34,19,6,155,333,1.19,5,True,,,,2,0,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,69.9833333333333,-1,-1,-1,-1,-1,-1,0,1
24/11/11 00:00:00,7771,Helsinki,1,,0,0,3,5,Second,10600,Timea Babos,8061,Nicole Rottmann,6-2 6-4,1,Nicole Rottmann,1.8,33,18,24,11,155,333,1.19,5,True,,,,0,2,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,69.9833333333333,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,596,Ana Vrljic,5582,Mihaela Buzarnescu,6-1 7-6(2),0,Ana Vrljic,1.7,41,30,17,8,296,157,2.28,1.66,True,True,,,2,0,13,7,6,7,-1,-1,-1,1,6,-1,-1,-1,93.9166666666667,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,596,Ana Vrljic,5582,Mihaela Buzarnescu,6-1 7-6(2),1,Mihaela Buzarnescu,0,38,19,24,12,296,157,2.28,1.66,True,True,,,0,2,13,7,6,7,-1,-1,-1,1,6,-1,-1,-1,93.9166666666667,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,11688,Annika Beck,9944,Michaela Honcova,6-3 3-6 6-2,0,Annika Beck,0,68,38,30,16,235,369,1.51,2.65,True,,,,2,1,15,11,6,3,6,-1,-1,3,6,2,-1,-1,134.416666666667,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,11688,Annika Beck,9944,Michaela Honcova,6-3 3-6 6-2,1,Michaela Honcova,1.1,57,34,37,15,235,369,1.51,2.65,True,,,,1,2,15,11,6,3,6,-1,-1,3,6,2,-1,-1,134.416666666667,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,6590,Cagla Buyukakcay,7719,Nina Zander,6-1 7-6(4),0,Cagla Buyukakcay,0,45,27,17,9,216,381,1.66,2.28,True,False,,,2,0,13,7,6,7,-1,-1,-1,1,6,-1,-1,-1,94.1,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,6590,Cagla Buyukakcay,7719,Nina Zander,6-1 7-6(4),1,Nina Zander,2.8,44,23,27,8,216,381,1.66,2.28,True,False,,,0,2,13,7,6,7,-1,-1,-1,1,6,-1,-1,-1,94.1,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,10334,Daria Saville,4029,Lina Stanciute,6-4 6-3,0,Daria Saville,1.8,36,26,21,13,385,236,1.92,1.92,True,True,,,2,0,12,7,6,6,-1,-1,-1,4,3,-1,-1,-1,74.8,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,10334,Daria Saville,4029,Lina Stanciute,6-4 6-3,1,Lina Stanciute,7.1,35,22,21,9,385,236,1.92,1.92,True,True,,,0,2,12,7,6,6,-1,-1,-1,4,3,-1,-1,-1,74.8,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,537,Emma Laine,6783,Tetyana Arefyeva,6-2 7-5,0,Emma Laine,7.3,39,30,16,10,496,251,1.92,1.92,True,,,,2,0,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,88.6666666666667,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,537,Emma Laine,6783,Tetyana Arefyeva,6-2 7-5,1,Tetyana Arefyeva,1.3,46,28,30,12,496,251,1.92,1.92,True,,,,0,2,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,88.6666666666667,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,6820,Julia Glushko,9459,Valeriya Solovyeva,6-4 6-4,0,Julia Glushko,10.2,39,26,20,9,186,287,1.66,2.28,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,104.133333333333,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,6820,Julia Glushko,9459,Valeriya Solovyeva,6-4 6-4,1,Valeriya Solovyeva,1.1,52,24,37,21,186,287,1.66,2.28,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,104.133333333333,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,467,Kaia Kanepi,3740,Liana-Gabriela Ungur,6-0 6-3,0,Kaia Kanepi,21.3,29,25,18,9,34,338,1.08,8.9,True,True,,,2,0,12,3,6,6,-1,-1,-1,0,3,-1,-1,-1,74.25,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,467,Kaia Kanepi,3740,Liana-Gabriela Ungur,6-0 6-3,1,Liana-Gabriela Ungur,9.6,31,16,21,9,34,338,1.08,8.9,True,True,,,0,2,12,3,6,6,-1,-1,-1,0,3,-1,-1,-1,74.25,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,8061,Nicole Rottmann,5717,Masa Zec-Peskiric,6-3 3-6 6-4,0,Nicole Rottmann,7.1,49,35,35,16,333,268,2.38,1.61,True,,,,2,1,15,13,6,3,6,-1,-1,3,6,4,-1,-1,135.3,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,8061,Nicole Rottmann,5717,Masa Zec-Peskiric,6-3 3-6 6-4,1,Masa Zec-Peskiric,1.6,87,56,38,14,333,268,2.38,1.61,True,,,,1,2,15,13,6,3,6,-1,-1,3,6,4,-1,-1,135.3,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,10600,Timea Babos,9969,Alize Lim,6-3 6-3,0,Timea Babos,5.9,40,31,28,13,155,263,1.36,3.26,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,63.7666666666667,-1,-1,-1,-1,-1,-1,0,1
23/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,10600,Timea Babos,9969,Alize Lim,6-3 6-3,1,Alize Lim,0,32,21,16,6,155,263,1.36,3.26,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,63.7666666666667,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,10432,Alexandra Artamonova,12083,Nicola George,6-1 6-4,0,Alexandra Artamonova,6,35,23,32,18,440,-1,1.7,2.21,True,False,,,2,0,12,5,6,6,-1,-1,-1,1,4,-1,-1,-1,83.7166666666667,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,10432,Alexandra Artamonova,12083,Nicola George,6-1 6-4,1,Nicola George,1.7,35,24,25,5,440,-1,1.7,2.21,True,False,,,0,2,12,5,6,6,-1,-1,-1,1,4,-1,-1,-1,83.7166666666667,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,6947,Amra Sadikovic,13385,Anett Kontaveit,3-6 6-3 6-3,0,Amra Sadikovic,9.5,57,43,38,14,276,-1,,,True,True,,,2,1,15,12,3,6,6,-1,-1,6,3,3,-1,-1,96.5,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,6947,Amra Sadikovic,13385,Anett Kontaveit,3-6 6-3 6-3,1,Anett Kontaveit,3.6,53,37,31,14,276,-1,,,True,True,,,1,2,15,12,3,6,6,-1,-1,6,3,3,-1,-1,96.5,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,9015,Anastasiya Vasylyeva,12290,Leia Kaukonen,6-1 6-1,0,Anastasiya Vasylyeva,2.9,23,17,11,11,391,-1,,,True,,,,2,0,12,2,6,6,-1,-1,-1,1,1,-1,-1,-1,48.4333333333333,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,9015,Anastasiya Vasylyeva,12290,Leia Kaukonen,6-1 6-1,1,Leia Kaukonen,3.4,28,16,30,9,391,-1,,,True,,,,0,2,12,2,6,6,-1,-1,-1,1,1,-1,-1,-1,48.4333333333333,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,11022,Dinah Pfizenmaier,11460,Polina Vinogradova,7-6(3) 6-0,0,Dinah Pfizenmaier,9.1,35,26,20,15,274,490,,,True,,,,2,0,13,6,7,6,-1,-1,-1,6,0,-1,-1,-1,72.5833333333333,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,11022,Dinah Pfizenmaier,11460,Polina Vinogradova,7-6(3) 6-0,1,Polina Vinogradova,1.4,34,22,39,16,274,490,,,True,,,,0,2,13,6,7,6,-1,-1,-1,6,0,-1,-1,-1,72.5833333333333,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,11960,Jana Cepelova,10494,Silvia Njiric,7-5 3-6 6-1,0,Jana Cepelova,1,55,31,41,21,220,-1,1.16,5.52,True,,,,2,1,16,12,7,3,6,-1,-1,5,6,1,-1,-1,120.65,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,11960,Jana Cepelova,10494,Silvia Njiric,7-5 3-6 6-1,1,Silvia Njiric,0,47,26,32,12,220,-1,1.16,5.52,True,,,,1,2,16,12,7,3,6,-1,-1,5,6,1,-1,-1,120.65,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,10816,Natela Dzalamidze,9234,Yana Buchina,2-2 ret.,0,Natela Dzalamidze,0,7,5,6,4,-1,347,3.88,1.28,False,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.2,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,10816,Natela Dzalamidze,9234,Yana Buchina,2-2 ret.,1,Yana Buchina,0,13,9,12,5,-1,347,3.88,1.28,False,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.2,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,995,Piia Suomalainen,4160,Irina Buryachok,6-4 6-0,0,Piia Suomalainen,8.7,22,16,24,15,399,259,2.28,1.66,True,,,,2,0,12,4,6,6,-1,-1,-1,4,0,-1,-1,-1,76.4333333333333,-1,-1,-1,-1,-1,-1,0,1
22/11/11 00:00:00,7771,Helsinki,1,,0,0,3,4,First,995,Piia Suomalainen,4160,Irina Buryachok,6-4 6-0,1,Irina Buryachok,4.9,31,19,30,11,399,259,2.28,1.66,True,,,,0,2,12,4,6,6,-1,-1,-1,4,0,-1,-1,-1,76.4333333333333,-1,-1,-1,-1,-1,-1,0,1
20/11/11 00:00:00,7758,Bratislava,1,,0,0,3,12,Final,9857,Lesya Tsurenko,7982,Karolina Pliskova,7-5 6-3,0,Lesya Tsurenko,4.5,50,33,16,9,111,160,1.76,2.12,True,False,,,2,0,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,80.8,-1,-1,-1,-1,-1,-1,0,1
20/11/11 00:00:00,7758,Bratislava,1,,0,0,3,12,Final,9857,Lesya Tsurenko,7982,Karolina Pliskova,7-5 6-3,1,Karolina Pliskova,4.6,43,26,22,9,111,160,1.76,2.12,True,False,,,0,2,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,80.8,-1,-1,-1,-1,-1,-1,0,1
19/11/11 00:00:00,7758,Bratislava,1,,0,0,3,10,1/2,7982,Karolina Pliskova,10600,Timea Babos,6-4 4-6 7-6(5),0,Karolina Pliskova,5.2,65,44,32,20,160,154,2.21,1.7,True,,,,2,1,17,16,6,4,7,-1,-1,4,6,6,-1,-1,116.516666666667,-1,-1,-1,-1,-1,-1,0,1
19/11/11 00:00:00,7758,Bratislava,1,,0,0,3,10,1/2,7982,Karolina Pliskova,10600,Timea Babos,6-4 4-6 7-6(5),1,Timea Babos,6.7,57,46,47,18,160,154,2.21,1.7,True,,,,1,2,17,16,6,4,7,-1,-1,4,6,6,-1,-1,116.516666666667,-1,-1,-1,-1,-1,-1,0,1
19/11/11 00:00:00,7758,Bratislava,1,,0,0,3,10,1/2,9857,Lesya Tsurenko,9457,Lenka Jurikova,6-2 7-6(3),0,Lesya Tsurenko,1.6,50,34,11,5,111,246,1.51,2.65,True,,,,2,0,13,8,6,7,-1,-1,-1,2,6,-1,-1,-1,91.4166666666667,-1,-1,-1,-1,-1,-1,0,1
19/11/11 00:00:00,7758,Bratislava,1,,0,0,3,10,1/2,9857,Lesya Tsurenko,9457,Lenka Jurikova,6-2 7-6(3),1,Lenka Jurikova,7.6,53,32,26,7,111,246,1.51,2.65,True,,,,0,2,13,8,6,7,-1,-1,-1,2,6,-1,-1,-1,91.4166666666667,-1,-1,-1,-1,-1,-1,0,1
18/11/11 00:00:00,7758,Bratislava,1,,0,0,3,9,1/4,7982,Karolina Pliskova,9099,Lyudmyla Kichenok,6-2 6-2,0,Karolina Pliskova,20,25,22,25,14,160,366,1.36,3.26,True,,,,2,0,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,56.9,-1,-1,-1,-1,-1,-1,0,1
18/11/11 00:00:00,7758,Bratislava,1,,0,0,3,9,1/4,7982,Karolina Pliskova,9099,Lyudmyla Kichenok,6-2 6-2,1,Lyudmyla Kichenok,4.5,20,15,24,7,160,366,1.36,3.26,True,,,,0,2,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,56.9,-1,-1,-1,-1,-1,-1,0,1
18/11/11 00:00:00,7758,Bratislava,1,,0,0,3,9,1/4,9457,Lenka Jurikova,10599,Richel Hogenkamp,7-5 4-6 6-4,0,Lenka Jurikova,4,52,33,48,25,246,296,1.66,2.28,True,,,,2,1,17,15,7,4,6,-1,-1,5,6,4,-1,-1,141.95,-1,-1,-1,-1,-1,-1,0,1
18/11/11 00:00:00,7758,Bratislava,1,,0,0,3,9,1/4,9457,Lenka Jurikova,10599,Richel Hogenkamp,7-5 4-6 6-4,1,Richel Hogenkamp,0.9,59,35,52,22,246,296,1.66,2.28,True,,,,1,2,17,15,7,4,6,-1,-1,5,6,4,-1,-1,141.95,-1,-1,-1,-1,-1,-1,0,1
18/11/11 00:00:00,7758,Bratislava,1,,0,0,3,9,1/4,9857,Lesya Tsurenko,6820,Julia Glushko,6-1 6-0,0,Lesya Tsurenko,0,33,21,8,7,111,186,1.56,2.51,True,True,,,2,0,12,1,6,6,-1,-1,-1,1,0,-1,-1,-1,45.6666666666667,-1,-1,-1,-1,-1,-1,0,1
18/11/11 00:00:00,7758,Bratislava,1,,0,0,3,9,1/4,9857,Lesya Tsurenko,6820,Julia Glushko,6-1 6-0,1,Julia Glushko,0,31,10,7,1,111,186,1.56,2.51,True,True,,,0,2,12,1,6,6,-1,-1,-1,1,0,-1,-1,-1,45.6666666666667,-1,-1,-1,-1,-1,-1,0,1
18/11/11 00:00:00,7758,Bratislava,1,,0,0,3,9,1/4,10600,Timea Babos,10334,Daria Saville,6-2 6-2,0,Timea Babos,9.3,39,29,15,6,154,386,1.41,3.02,True,,,,2,0,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,55.7666666666667,-1,-1,-1,-1,-1,-1,0,1
18/11/11 00:00:00,7758,Bratislava,1,,0,0,3,9,1/4,10600,Timea Babos,10334,Daria Saville,6-2 6-2,1,Daria Saville,4.3,37,17,9,2,154,386,1.41,3.02,True,,,,0,2,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,55.7666666666667,-1,-1,-1,-1,-1,-1,0,1
17/11/11 00:00:00,7758,Bratislava,1,,0,0,3,5,Second,10334,Daria Saville,8208,Kristina Kucova,6-3 7-5,0,Daria Saville,1.2,61,40,24,13,386,205,2.28,1.66,True,True,,,2,0,13,8,6,7,-1,-1,-1,3,5,-1,-1,-1,114.933333333333,-1,-1,-1,-1,-1,-1,0,1
17/11/11 00:00:00,7758,Bratislava,1,,0,0,3,5,Second,10334,Daria Saville,8208,Kristina Kucova,6-3 7-5,1,Kristina Kucova,0,44,24,30,14,386,205,2.28,1.66,True,True,,,0,2,13,8,6,7,-1,-1,-1,3,5,-1,-1,-1,114.933333333333,-1,-1,-1,-1,-1,-1,0,1
