Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,Duration,WC1,WC2,Age1,Age2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,22444,Christian Harrison,6254,Aldin Setkic,2-6 7-5 7-6(3),1,Aldin Setkic,0,76,49,27,12,256,400,1.39,3.13,True,,,,1,2,16,17,2,7,7,-1,-1,6,5,6,-1,-1,157.733333333333,,,-1,-1,6.9,4.9,67.5,41.4,1,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,36263,Corentin Moutet,69471,Holger Vitus Nodskov Rune,7-6(6) 6-4,0,Corentin Moutet,2.6,56,41,21,9,92,103,2.87,1.46,True,,,,2,0,13,10,7,6,-1,-1,-1,6,4,-1,-1,-1,108.816666666667,,,-1,-1,3,7.9,61.4,39.5,1,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,36263,Corentin Moutet,69471,Holger Vitus Nodskov Rune,7-6(6) 6-4,1,Holger Vitus Nodskov Rune,4.7,36,29,28,15,92,103,2.87,1.46,True,,,,0,2,13,10,7,6,-1,-1,-1,6,4,-1,-1,-1,108.816666666667,,,-1,-1,6.7,7,66.8,38.2,1,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,17264,Denis Yevseyev,26832,Goncalo Oliveira,6-4 6-4,0,Denis Yevseyev,7.7,37,26,28,14,403,282,1.79,2.08,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,79.1333333333333,,,-1,-1,3.8,10.8,60.9,32.8,1,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,17264,Denis Yevseyev,26832,Goncalo Oliveira,6-4 6-4,1,Goncalo Oliveira,1.6,40,24,21,10,403,282,1.79,2.08,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,79.1333333333333,,,-1,-1,5.5,4.4,61.9,38.6,1,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,18772,Egor Gerasimov,13674,Marton Fucsovics,6-3 6-4,0,Egor Gerasimov,1.8,35,27,21,11,113,40,2.48,1.58,True,True,,,2,0,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,77.95,,,-1,-1,10.7,4.5,64.8,40,1,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,18772,Egor Gerasimov,13674,Marton Fucsovics,6-3 6-4,1,Marton Fucsovics,5.7,37,26,16,6,113,40,2.48,1.58,True,True,,,0,2,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,77.95,,,-1,-1,5.4,7.2,62.6,36.7,1,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,38275,Evan Furness,22761,Nerman Fatic,6-2 6-3,0,Evan Furness,8.8,39,26,18,12,290,304,1.62,2.37,True,True,,,2,0,12,5,6,6,-1,-1,-1,2,3,-1,-1,-1,76.1333333333333,,,-1,-1,6.3,4.8,64.2,36.1,1,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,38275,Evan Furness,22761,Nerman Fatic,6-2 6-3,1,Nerman Fatic,3.8,27,16,25,11,290,304,1.62,2.37,True,True,,,0,2,12,5,6,6,-1,-1,-1,2,3,-1,-1,-1,76.1333333333333,,,-1,-1,11.7,8.6,67,35.2,1,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,4,First,11881,Facundo Bagnis,1075,Andy Murray,6-3 5-7 6-3,0,Facundo Bagnis,7.7,65,45,39,22,76,134,7.6,1.11,True,,,,2,1,17,13,6,5,6,-1,-1,3,7,3,-1,-1,146.9,,,-1,-1,5.7,9.2,61.7,37.8,1,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,4,First,11881,Facundo Bagnis,1075,Andy Murray,6-3 5-7 6-3,1,Andy Murray,9.1,52,40,36,16,76,134,7.6,1.11,True,,,,1,2,17,13,6,5,6,-1,-1,3,7,3,-1,-1,146.9,,,-1,-1,9.5,8.9,64.1,36.8,1,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,64741,Facundo Diaz Acosta,90203,Lautaro Midon,7-5 6-3,0,Facundo Diaz Acosta,0,38,25,34,16,338,-1,1.2,4.62,True,True,,,2,0,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,120.483333333333,,,-1,-1,5,-1,60.7,-1,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,64741,Facundo Diaz Acosta,90203,Lautaro Midon,7-5 6-3,1,Lautaro Midon,0,42,21,29,12,338,-1,1.2,4.62,True,True,,,0,2,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,120.483333333333,,,-1,-1,-1,2.3,-1,40.9,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,35376,Federico Agustin Gomez,26627,Jose Fco. Vidal Azorin,3-6 7-6(2) 7-5,0,Federico Agustin Gomez,6.5,67,42,56,34,-1,445,3.58,1.31,True,True,,,2,1,17,17,3,7,7,-1,-1,6,6,5,-1,-1,192.066666666667,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,35376,Federico Agustin Gomez,26627,Jose Fco. Vidal Azorin,3-6 7-6(2) 7-5,1,Jose Fco. Vidal Azorin,0.9,90,53,25,17,-1,445,3.58,1.31,True,True,,,1,2,17,17,3,7,7,-1,-1,6,6,5,-1,-1,192.066666666667,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,10231,Gastao Elias,36171,Kody Pearson,6-2 6-1,0,Gastao Elias,6.2,28,24,20,11,217,-1,1.14,5.57,True,True,,,2,0,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,64.5,,,-1,-1,6.3,-1,65.2,-1,0,1
04/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,10231,Gastao Elias,36171,Kody Pearson,6-2 6-1,1,Kody Pearson,0,30,14,17,8,217,-1,1.14,5.57,True,True,,,0,2,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,64.5,,,-1,-1,-1,5.6,-1,38.3,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,37577,Genaro Alberto Olivieri,33284,Nicolas Moreno De Alboran,6-4 5-7 6-2,0,Genaro Alberto Olivieri,1,73,47,25,9,313,348,1.83,2.03,True,,,,2,1,17,13,6,5,6,-1,-1,4,7,2,-1,-1,146.35,,,-1,-1,5.3,1.4,60.7,31.5,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,37577,Genaro Alberto Olivieri,33284,Nicolas Moreno De Alboran,6-4 5-7 6-2,1,Nicolas Moreno De Alboran,2.2,55,35,35,12,313,348,1.83,2.03,True,,,,1,2,17,13,6,5,6,-1,-1,4,7,2,-1,-1,146.35,,,-1,-1,3.9,3.4,54,41.4,0,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,20463,Gianluca Mager,52279,Francisco Cerundolo,6-4 3-6 6-4,0,Gianluca Mager,9.8,66,50,36,15,62,127,2.23,1.71,True,False,,,2,1,15,14,6,3,6,-1,-1,4,6,4,-1,-1,122.216666666667,,,-1,-1,11.5,5.2,64.6,37.3,0,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,20463,Gianluca Mager,52279,Francisco Cerundolo,6-4 3-6 6-4,1,Francisco Cerundolo,5.1,48,36,30,21,62,127,2.23,1.71,True,False,,,1,2,15,14,6,3,6,-1,-1,4,6,4,-1,-1,122.216666666667,,,-1,-1,4.7,9.2,59.4,34.4,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,24841,Gonzalo Villanueva,67424,Alec Deckers,7-6(2) 6-4,0,Gonzalo Villanueva,1.3,57,39,18,9,436,-1,1.31,3.62,True,,,,2,0,13,10,7,6,-1,-1,-1,6,4,-1,-1,-1,110.616666666667,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,24841,Gonzalo Villanueva,67424,Alec Deckers,7-6(2) 6-4,1,Alec Deckers,12,39,31,44,18,436,-1,1.31,3.62,True,,,,0,2,13,10,7,6,-1,-1,-1,6,4,-1,-1,-1,110.616666666667,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,60140,Harold Mayot,30618,David Hough,6-1 6-2,0,Harold Mayot,10.2,35,28,14,8,419,-1,,,True,True,,,2,0,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,63.1333333333333,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,60140,Harold Mayot,30618,David Hough,6-1 6-2,1,David Hough,0,29,15,20,7,419,-1,,,True,True,,,0,2,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,63.1333333333333,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,23099,Hernan Casanova,37047,Facundo Juarez,6-4 6-1,0,Hernan Casanova,0,47,31,9,7,325,377,1.71,2.2,True,False,,,2,0,12,5,6,6,-1,-1,-1,4,1,-1,-1,-1,75.7666666666667,,,-1,-1,0.6,3,58,42.3,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,23099,Hernan Casanova,37047,Facundo Juarez,6-4 6-1,1,Facundo Juarez,0,38,23,10,4,325,377,1.71,2.2,True,False,,,0,2,12,5,6,6,-1,-1,-1,4,1,-1,-1,-1,75.7666666666667,,,-1,-1,0.9,3.6,58.2,40.7,0,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,28992,Jay Clarke,12490,Jeremy Jahn,6-4 6-2,0,Jay Clarke,5.4,34,25,22,14,215,568,1.14,5.69,True,,,,2,0,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,66,,,-1,-1,5.9,5.8,64,32.5,0,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,28992,Jay Clarke,12490,Jeremy Jahn,6-4 6-2,1,Jeremy Jahn,3.8,28,17,24,12,215,568,1.14,5.69,True,,,,0,2,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,66,,,-1,-1,4.8,8.1,55,38.6,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,9403,Jose Pereira,76127,Luciano Darderi,6-4 7-6(3),0,Jose Pereira,0,55,35,13,11,648,341,2.8,1.46,True,,,,2,0,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,96.0666666666667,,,-1,-1,-1,5.7,-1,39.6,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,9403,Jose Pereira,76127,Luciano Darderi,6-4 7-6(3),1,Luciano Darderi,7.6,41,30,38,16,648,341,2.8,1.46,True,,,,0,2,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,96.0666666666667,,,-1,-1,8.4,-1,67.3,-1,0,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,52934,Juan Manuel Cerundolo,19689,Alex Bolt,6-2 6-4,0,Juan Manuel Cerundolo,2.8,48,34,23,10,90,137,3.08,1.4,True,,,,2,0,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,79.65,,,-1,-1,2.3,9.1,60.8,33.4,0,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,52934,Juan Manuel Cerundolo,19689,Alex Bolt,6-2 6-4,1,Alex Bolt,12.2,29,22,20,7,90,137,3.08,1.4,True,,,,0,2,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,79.65,,,-1,-1,8.9,6.8,64.3,27.4,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,25451,Juan Pablo Paz,37580,Leonardo Aboian,6-3 7-5,0,Juan Pablo Paz,4.1,40,30,33,13,442,853,1.33,3.47,True,True,,,2,0,13,8,6,7,-1,-1,-1,3,5,-1,-1,-1,92.55,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,25451,Juan Pablo Paz,37580,Leonardo Aboian,6-3 7-5,1,Leonardo Aboian,3.2,40,22,22,9,442,853,1.33,3.47,True,True,,,0,2,13,8,6,7,-1,-1,-1,3,5,-1,-1,-1,92.55,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,71221,Luca Nardi,34102,Lucas Catarina,3-6 6-3 6-2,0,Luca Nardi,2.6,37,27,40,23,364,370,1.5,2.66,True,,,,2,1,15,11,3,6,6,-1,-1,6,3,2,-1,-1,118.15,,,-1,-1,6.5,5.2,64.8,42.1,1,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,71221,Luca Nardi,34102,Lucas Catarina,3-6 6-3 6-2,1,Lucas Catarina,5.6,52,34,38,16,364,370,1.5,2.66,True,,,,1,2,15,11,3,6,6,-1,-1,6,3,2,-1,-1,118.15,,,-1,-1,2.5,8.1,59.1,36.9,1,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,54365,Luca Potenza,21464,Alexander Ritschard,5-7 6-4 7-6(8),0,Luca Potenza,1.7,76,43,45,22,559,276,3.08,1.4,True,,,,2,1,18,17,5,6,7,-1,-1,7,4,6,-1,-1,153.633333333333,,,-1,-1,-1,5,-1,38.3,0,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,54365,Luca Potenza,21464,Alexander Ritschard,5-7 6-4 7-6(8),1,Alexander Ritschard,7.7,81,49,36,17,559,276,3.08,1.4,True,,,,1,2,18,17,5,6,7,-1,-1,7,4,6,-1,-1,153.633333333333,,,-1,-1,7.2,-1,58.6,-1,0,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,4,First,18094,Mackenzie Mcdonald,9584,Peter Gojowczyk,6-0 6-3,0,Mackenzie Mcdonald,15.6,31,27,14,6,55,86,1.44,2.96,True,True,,,2,0,12,3,6,6,-1,-1,-1,0,3,-1,-1,-1,52.9833333333333,,,-1,-1,7.2,11.6,64.1,36.7,1,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,4,First,18094,Mackenzie Mcdonald,9584,Peter Gojowczyk,6-0 6-3,1,Peter Gojowczyk,0,22,11,24,8,55,86,1.44,2.96,True,True,,,0,2,12,3,6,6,-1,-1,-1,0,3,-1,-1,-1,52.9833333333333,,,-1,-1,9.6,7.4,63.5,38.4,1,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,66828,Mariano Navone,29905,Mariano Kestelboim,7-5 5-3 ret.,0,Mariano Navone,1.5,34,21,31,12,561,586,1.54,2.55,False,,,,1,0,7,5,7,-1,-1,-1,-1,5,-1,-1,-1,-1,106.15,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,66828,Mariano Navone,29905,Mariano Kestelboim,7-5 5-3 ret.,1,Mariano Kestelboim,0,38,24,33,9,561,586,1.54,2.55,False,,,,0,1,7,5,7,-1,-1,-1,-1,5,-1,-1,-1,-1,106.15,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,57304,Michael Vrbensky,7826,Matteo Viola,6-4 6-2,0,Michael Vrbensky,8.6,40,30,18,9,372,303,2.55,1.54,True,,,,2,0,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,70.5,,,-1,-1,4.6,6.7,57.4,39.3,0,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,57304,Michael Vrbensky,7826,Matteo Viola,6-4 6-2,1,Matteo Viola,2,33,23,17,7,372,303,2.55,1.54,True,,,,0,2,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,70.5,,,-1,-1,2.2,7.6,58.2,41.3,0,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,35957,Mikael Ymer,28899,Benjamin Bonzi,7-5 7-5,0,Mikael Ymer,4.1,59,43,14,6,94,64,1.91,1.96,True,,,,2,0,14,10,7,7,-1,-1,-1,5,5,-1,-1,-1,102.483333333333,,,-1,-1,3.8,8.1,59.6,39.4,1,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,35957,Mikael Ymer,28899,Benjamin Bonzi,7-5 7-5,1,Benjamin Bonzi,3.9,46,32,30,13,94,64,1.91,1.96,True,,,,0,2,14,10,7,7,-1,-1,-1,5,5,-1,-1,-1,102.483333333333,,,-1,-1,9.1,7.1,66.2,39.6,1,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,27205,Murkel Alejandro Dellien Velasco,12594,Guido Andreozzi,6-3 6-2,0,Murkel Alejandro Dellien Velasco,13.2,32,25,21,14,896,271,3.35,1.35,True,True,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,82.5666666666667,,,-1,-1,-1,5.4,-1,41.2,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,27205,Murkel Alejandro Dellien Velasco,12594,Guido Andreozzi,6-3 6-2,1,Guido Andreozzi,1.9,29,17,24,13,896,271,3.35,1.35,True,True,,,0,2,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,82.5666666666667,,,-1,-1,2.1,-1,57.7,-1,0,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,27783,Sasi Kumar Mukund,51965,Francesco Forti,7-6(3) 6-3,0,Sasi Kumar Mukund,7.4,53,43,28,11,414,330,2.11,1.77,True,False,,,2,0,13,9,7,6,-1,-1,-1,6,3,-1,-1,-1,95.4,,,-1,-1,10.3,13.3,63,29.3,1,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,27783,Sasi Kumar Mukund,51965,Francesco Forti,7-6(3) 6-3,1,Francesco Forti,9.8,36,29,25,10,414,330,2.11,1.77,True,False,,,0,2,13,9,7,6,-1,-1,-1,6,3,-1,-1,-1,95.4,,,-1,-1,11.8,8.7,65.4,35.7,1,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,4,First,33860,Tallon Griekspoor,34298,Dominik Koepfer,6-3 6-4,0,Tallon Griekspoor,5.5,38,30,35,16,65,54,1.75,2.16,True,True,,,2,0,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,84.6166666666667,,,-1,-1,8.6,8.7,65.7,36.4,1,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,4,First,33860,Tallon Griekspoor,34298,Dominik Koepfer,6-3 6-4,1,Dominik Koepfer,1.9,36,25,17,8,65,54,1.75,2.16,True,True,,,0,2,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,84.6166666666667,,,-1,-1,5.5,8.7,62.7,35.6,1,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,20648,Taro Daniel,63572,Lorenzo Musetti,6-4 6-7(5) 6-3,0,Taro Daniel,12.4,70,55,27,15,125,59,2.02,1.86,True,False,,,2,1,18,14,6,6,6,-1,-1,4,7,3,-1,-1,153.7,,,-1,-1,5.6,6,64.6,35.9,1,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,20648,Taro Daniel,63572,Lorenzo Musetti,6-4 6-7(5) 6-3,1,Lorenzo Musetti,3.3,56,41,36,21,125,59,2.02,1.86,True,False,,,1,2,18,14,6,6,6,-1,-1,4,7,3,-1,-1,153.7,,,-1,-1,5.2,8.6,61.6,37.4,1,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,22432,Thanasi Kokkinakis,9831,John Millman,6-4 6-3,0,Thanasi Kokkinakis,14.9,32,27,15,9,171,72,1.85,2.02,True,False,,,2,0,12,7,6,6,-1,-1,-1,4,3,-1,-1,-1,82.5,,,-1,-1,15.7,7.6,68.4,39.3,1,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,22432,Thanasi Kokkinakis,9831,John Millman,6-4 6-3,1,John Millman,1.8,38,25,19,10,171,72,1.85,2.02,True,False,,,0,2,12,7,6,6,-1,-1,-1,4,3,-1,-1,-1,82.5,,,-1,-1,4.7,6.5,62.5,39.5,1,1
04/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,29959,Tim Van Rijthoven,3996,Tobias Kamke,7-6(2) 6-2,0,Tim Van Rijthoven,28.3,40,35,20,14,261,255,2.11,1.88,True,,,,2,0,13,8,7,6,-1,-1,-1,6,2,-1,-1,-1,81.5,,,-1,-1,15.2,10,70.5,38.4,1,1
04/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,29959,Tim Van Rijthoven,3996,Tobias Kamke,7-6(2) 6-2,1,Tobias Kamke,1.4,44,30,25,12,261,255,2.11,1.88,True,,,,0,2,13,8,7,6,-1,-1,-1,6,2,-1,-1,-1,81.5,,,-1,-1,3.4,7.1,63.1,33.2,1,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,23075,Tomas Lipovsek Puches,73268,Valerio Aboian,6-2 7-6(3),0,Tomas Lipovsek Puches,3.9,43,25,33,17,708,817,2.15,1.74,True,,,,2,0,13,8,6,7,-1,-1,-1,2,6,-1,-1,-1,102.466666666667,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,23075,Tomas Lipovsek Puches,73268,Valerio Aboian,6-2 7-6(3),1,Valerio Aboian,3.1,31,14,33,13,708,817,2.15,1.74,True,,,,0,2,13,8,6,7,-1,-1,-1,2,6,-1,-1,-1,102.466666666667,,,-1,-1,-1,-1,-1,-1,0,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,29935,Tommy Paul,18017,Jiri Vesely,6-4 4-6 6-4,0,Tommy Paul,7.4,46,38,35,20,43,83,1.34,3.49,True,,,,2,1,16,14,6,4,6,-1,-1,4,6,4,-1,-1,136.8,,,-1,-1,6.7,10.6,64.1,34.9,1,1
04/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,29935,Tommy Paul,18017,Jiri Vesely,6-4 4-6 6-4,1,Jiri Vesely,16.5,68,51,29,13,43,83,1.34,3.49,True,,,,1,2,16,14,6,4,6,-1,-1,4,6,4,-1,-1,136.8,,,-1,-1,18,6,70,40,1,1
04/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,28904,Vitaliy Sachko,39900,Patrick Fitzgerald,6-1 6-4,0,Vitaliy Sachko,5.3,36,25,21,12,244,-1,,,True,False,,,2,0,12,5,6,6,-1,-1,-1,1,4,-1,-1,-1,73.4666666666667,,,-1,-1,4.7,-1,62.3,-1,0,1
04/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,28904,Vitaliy Sachko,39900,Patrick Fitzgerald,6-1 6-4,1,Patrick Fitzgerald,2,34,14,15,8,244,-1,,,True,False,,,0,2,12,5,6,6,-1,-1,-1,1,4,-1,-1,-1,73.4666666666667,,,-1,-1,-1,7.3,-1,40.7,0,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,26140,Zhizhen Zhang,20465,Stefano Napolitano,7-6(3) 3-6 7-6(4),0,Zhizhen Zhang,10.7,74,60,48,19,321,486,1.41,3.01,True,False,,,2,1,17,18,7,3,7,-1,-1,6,6,6,-1,-1,162.616666666667,,,-1,-1,8.3,9.2,62.2,38.2,1,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,26140,Zhizhen Zhang,20465,Stefano Napolitano,7-6(3) 3-6 7-6(4),1,Stefano Napolitano,13.8,61,49,48,26,321,486,1.41,3.01,True,False,,,1,2,17,18,7,3,7,-1,-1,6,6,6,-1,-1,162.616666666667,,,-1,-1,9.9,5.5,63.4,36.9,1,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,47021,Zsombor Piros,38463,Louis Wessels,6-4 6-4,0,Zsombor Piros,10.9,27,25,19,15,288,361,1.32,3.55,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,79.15,,,-1,-1,9.5,-1,62.8,-1,0,1
04/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,47021,Zsombor Piros,38463,Louis Wessels,6-4 6-4,1,Louis Wessels,7.5,43,30,37,17,288,361,1.32,3.55,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,79.15,,,-1,-1,-1,7.6,-1,37.8,0,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,3,Qualifying,791,Andreas Seppi,52721,Sebastian Baez,7-5 7-6(1),0,Andreas Seppi,10.1,40,27,39,22,102,99,2.57,1.54,True,,,,2,0,14,11,7,7,-1,-1,-1,5,6,-1,-1,-1,103.433333333333,,,-1,-1,7.4,10.1,62.6,35.6,0,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,3,Qualifying,791,Andreas Seppi,52721,Sebastian Baez,7-5 7-6(1),1,Sebastian Baez,5.3,51,30,25,13,102,99,2.57,1.54,True,,,,0,2,14,11,7,7,-1,-1,-1,5,6,-1,-1,-1,103.433333333333,,,-1,-1,1.5,8.6,63.5,37.5,0,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,3,Qualifying,54207,Maxime Cressy,31290,Andrea Vavassori,7-6(6) 7-6(10),0,Maxime Cressy,10.5,60,47,26,13,112,267,1.4,3.06,True,,,,2,0,14,12,7,7,-1,-1,-1,6,6,-1,-1,-1,116.5,,,-1,-1,20.7,5.8,71.2,32.8,1,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,3,Qualifying,54207,Maxime Cressy,31290,Andrea Vavassori,7-6(6) 7-6(10),1,Andrea Vavassori,6.7,52,38,37,20,112,267,1.4,3.06,True,,,,0,2,14,12,7,7,-1,-1,-1,6,6,-1,-1,-1,116.5,,,-1,-1,9.5,7.8,63.7,34.1,1,1
