Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,Duration,Age1,Age2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,54664,Elisabetta Cocciaretto,14362,Jasmine Paolini,5-7 6-2 7-5,1,Jasmine Paolini,0.9,70,31,41,19,134,96,1.87,1.98,True,,,,1,2,18,14,5,6,7,-1,-1,7,2,5,-1,-1,168,-1,-1,1.3,2,53,44.6,0,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,11071,Heather Watson,10791,Aleksandra Krunic,6-0 7-6(3),0,Heather Watson,3.1,37,26,27,15,59,236,1.89,1.95,True,,,,2,0,13,6,6,7,-1,-1,-1,0,6,-1,-1,-1,88,-1,-1,5.3,4.8,57.7,43,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,11071,Heather Watson,10791,Aleksandra Krunic,6-0 7-6(3),1,Aleksandra Krunic,2,30,14,20,9,59,236,1.89,1.95,True,,,,0,2,13,6,6,7,-1,-1,-1,0,6,-1,-1,-1,88,-1,-1,2.6,4.2,54.9,44.3,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,902,Kirsten Flipkens,28124,Amina Anshba,6-2 6-2,0,Kirsten Flipkens,1.8,34,20,23,14,85,346,1.24,4.24,True,,,,2,0,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,79,-1,-1,3.8,1.2,57.4,45.1,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,902,Kirsten Flipkens,28124,Amina Anshba,6-2 6-2,1,Amina Anshba,2.2,30,13,16,5,85,346,1.24,4.24,True,,,,0,2,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,79,-1,-1,1.2,3.4,50.7,43.6,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,9458,Kristina Mladenovic,17155,Magdalena Frech,6-4 7-5,0,Kristina Mladenovic,2.5,49,27,30,11,49,156,2.03,1.83,True,,,,2,0,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,125,-1,-1,5,2.3,55,46.4,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,9458,Kristina Mladenovic,17155,Magdalena Frech,6-4 7-5,1,Magdalena Frech,1.5,42,21,26,11,49,156,2.03,1.83,True,,,,0,2,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,125,-1,-1,3.7,3.4,58.8,44,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,10209,Lesley Pattinama Kerkhove,33355,Jodie Anna Burrage,6-4 6-2,0,Lesley Pattinama Kerkhove,0,37,30,21,5,178,262,2.03,1.83,True,,,,2,0,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,80,-1,-1,3.3,3.3,58.1,47.1,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,10209,Lesley Pattinama Kerkhove,33355,Jodie Anna Burrage,6-4 6-2,1,Jodie Anna Burrage,3.1,37,23,27,10,178,262,2.03,1.83,True,,,,0,2,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,80,-1,-1,7,5.7,59,44.6,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,7926,Polona Hercog,29373,Viktoria Kuzmova,7-5 6-3,0,Polona Hercog,6.2,40,27,25,13,52,97,1.62,2.37,True,True,,,2,0,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,90,-1,-1,6,5.2,60.1,42.7,1,1
