Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,Duration,Age1,Age2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
23/11/12 00:00:00,8344,Toyota,1,,0,0,4,9,1/4,15,Tamarine Tanasugarn,1066,Casey Dellacqua,4-6 6-3 6-2,0,Tamarine Tanasugarn,2.9,72,52,31,9,133,88,2.59,1.56,True,True,,,2,1,16,11,4,6,6,-1,-1,6,3,2,-1,-1,118.25,-1,-1,-1,-1,-1,-1,0,1
23/11/12 00:00:00,8344,Toyota,1,,0,0,4,9,1/4,15,Tamarine Tanasugarn,1066,Casey Dellacqua,4-6 6-3 6-2,1,Casey Dellacqua,5.3,50,31,26,13,133,88,2.59,1.56,True,True,,,1,2,16,11,4,6,6,-1,-1,6,3,2,-1,-1,118.25,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,12966,Ashleigh Barty,758,Junri Namigata,6-1 6-0,0,Ashleigh Barty,15.4,22,21,17,9,185,232,1.32,3.52,True,True,,,2,0,12,1,6,6,-1,-1,-1,1,0,-1,-1,-1,46.5666666666667,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,12966,Ashleigh Barty,758,Junri Namigata,6-1 6-0,1,Junri Namigata,2.1,27,14,20,5,185,232,1.32,3.52,True,True,,,0,2,12,1,6,6,-1,-1,-1,1,0,-1,-1,-1,46.5666666666667,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,1066,Casey Dellacqua,7182,Yifan Xu,6-2 6-4,0,Casey Dellacqua,4.2,33,26,15,9,88,261,1.29,3.77,True,,,,2,0,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,65.0833333333333,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,1066,Casey Dellacqua,7182,Yifan Xu,6-2 6-4,1,Yifan Xu,1.5,41,25,25,10,88,261,1.29,3.77,True,,,,0,2,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,65.0833333333333,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,10464,Kimiko Date,10563,Misa Eguchi,6-3 6-2,0,Kimiko Date,3.9,35,18,16,9,120,299,1.22,4.5,True,False,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,73.7666666666667,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,10464,Kimiko Date,10563,Misa Eguchi,6-3 6-2,1,Misa Eguchi,0,40,15,26,10,120,299,1.22,4.5,True,False,,,0,2,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,73.7666666666667,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,8353,Kurumi Nara,8485,Varatchaya Wongteanchai,4-6 6-0 6-3,0,Kurumi Nara,0,57,37,22,12,163,307,1.33,3.44,True,True,,,2,1,16,9,4,6,6,-1,-1,6,0,3,-1,-1,118.566666666667,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,8353,Kurumi Nara,8485,Varatchaya Wongteanchai,4-6 6-0 6-3,1,Varatchaya Wongteanchai,1.2,64,31,17,7,163,307,1.33,3.44,True,True,,,1,2,16,9,4,6,6,-1,-1,6,0,3,-1,-1,118.566666666667,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,4257,Nudnida Luangnam,9587,Shuko Aoyama,6-4 2-6 6-2,0,Nudnida Luangnam,1.2,61,36,25,13,213,326,1.52,2.64,True,,,,2,1,14,12,6,2,6,-1,-1,4,6,2,-1,-1,130.333333333333,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,4257,Nudnida Luangnam,9587,Shuko Aoyama,6-4 2-6 6-2,1,Shuko Aoyama,5.8,55,37,31,11,213,326,1.52,2.64,True,,,,1,2,14,12,6,2,6,-1,-1,4,6,2,-1,-1,130.333333333333,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,6054,Samantha Murray,8262,Misaki Doi,6-4 3-6 7-6(6),0,Samantha Murray,6.5,61,45,46,26,288,92,3.62,1.32,True,False,,,2,1,16,16,6,3,7,-1,-1,4,6,6,-1,-1,141.9,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,6054,Samantha Murray,8262,Misaki Doi,6-4 3-6 7-6(6),1,Misaki Doi,1,69,50,35,21,288,92,3.62,1.32,True,False,,,1,2,16,16,6,3,7,-1,-1,4,6,6,-1,-1,141.9,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,5369,Stefanie Voegele,10334,Daria Saville,7-5 7-6(5),0,Stefanie Voegele,0,40,33,28,13,116,211,1.43,2.93,True,,,,2,0,14,11,7,7,-1,-1,-1,5,6,-1,-1,-1,88.2,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,5369,Stefanie Voegele,10334,Daria Saville,7-5 7-6(5),1,Daria Saville,12.5,43,33,37,15,116,211,1.43,2.93,True,,,,0,2,14,11,7,7,-1,-1,-1,5,6,-1,-1,-1,88.2,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,15,Tamarine Tanasugarn,9579,Nicole Gibbs,4-6 6-2 6-1,0,Tamarine Tanasugarn,2.6,47,36,30,16,133,234,1.53,2.6,True,True,,,2,1,16,9,4,6,6,-1,-1,6,2,1,-1,-1,100.366666666667,-1,-1,-1,-1,-1,-1,0,1
22/11/12 00:00:00,8344,Toyota,1,,0,0,4,5,Second,15,Tamarine Tanasugarn,9579,Nicole Gibbs,4-6 6-2 6-1,1,Nicole Gibbs,3.5,54,34,32,11,133,234,1.53,2.6,True,True,,,1,2,16,9,4,6,6,-1,-1,6,2,1,-1,-1,100.366666666667,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,1066,Casey Dellacqua,8822,Noppawan Lertcheewakarn,6-3 4-6 6-1,0,Casey Dellacqua,3.6,56,41,28,14,88,210,1.34,3.4,True,,,,2,1,16,10,6,4,6,-1,-1,3,6,1,-1,-1,97.15,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,1066,Casey Dellacqua,8822,Noppawan Lertcheewakarn,6-3 4-6 6-1,1,Noppawan Lertcheewakarn,2.4,53,37,30,9,88,210,1.34,3.4,True,,,,1,2,16,10,6,4,6,-1,-1,3,6,1,-1,-1,97.15,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,10334,Daria Saville,7252,Miki Miyamura,6-3 6-3,0,Daria Saville,3.8,30,25,23,8,211,587,1.16,5.44,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,75.4333333333333,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,10334,Daria Saville,7252,Miki Miyamura,6-3 6-3,1,Miki Miyamura,2.8,42,24,30,12,211,587,1.16,5.44,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,75.4333333333333,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,8262,Misaki Doi,5457,Mari Tanaka,6-3 6-0,0,Misaki Doi,2.1,33,25,14,10,92,378,1.13,5.99,True,True,,,2,0,12,3,6,6,-1,-1,-1,3,0,-1,-1,-1,66.15,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,8262,Misaki Doi,5457,Mari Tanaka,6-3 6-0,1,Mari Tanaka,0,24,13,23,10,92,378,1.13,5.99,True,True,,,0,2,12,3,6,6,-1,-1,-1,3,0,-1,-1,-1,66.15,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,4257,Nudnida Luangnam,5300,Erika Sema,6-3 6-2,0,Nudnida Luangnam,2,26,19,24,13,213,193,1.8,2.07,True,True,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,77.9166666666667,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,4257,Nudnida Luangnam,5300,Erika Sema,6-3 6-2,1,Erika Sema,2,37,21,12,3,213,193,1.8,2.07,True,True,,,0,2,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,77.9166666666667,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,9587,Shuko Aoyama,5301,Yurika Sema,6-4 6-7(5) 6-4,0,Shuko Aoyama,0,73,53,38,19,326,204,2,1.87,True,,,,2,1,18,15,6,6,6,-1,-1,4,7,4,-1,-1,132.9,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,9587,Shuko Aoyama,5301,Yurika Sema,6-4 6-7(5) 6-4,1,Yurika Sema,4,68,44,31,15,326,204,2,1.87,True,,,,1,2,18,15,6,6,6,-1,-1,4,7,4,-1,-1,132.9,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,5369,Stefanie Voegele,13930,Riko Sawayanagi,6-1 6-2,0,Stefanie Voegele,4.1,37,26,12,7,116,665,1.13,6.42,True,True,,,2,0,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,52.4,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,5369,Stefanie Voegele,13930,Riko Sawayanagi,6-1 6-2,1,Riko Sawayanagi,0,23,10,17,6,116,665,1.13,6.42,True,True,,,0,2,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,52.4,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,7182,Yifan Xu,12640,Makoto Ninomiya,6-4 7-5,0,Yifan Xu,1.3,57,40,22,9,261,370,1.59,2.43,True,,,,2,0,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,90.0166666666667,-1,-1,-1,-1,-1,-1,0,1
21/11/12 00:00:00,8344,Toyota,1,,0,0,4,4,First,7182,Yifan Xu,12640,Makoto Ninomiya,6-4 7-5,1,Makoto Ninomiya,0,43,30,26,10,261,370,1.59,2.43,True,,,,0,2,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,90.0166666666667,-1,-1,-1,-1,-1,-1,0,1
18/11/12 00:00:00,8340,Helsinki,1,,0,0,4,12,Final,6947,Amra Sadikovic,13265,Anna Schmiedlova,6-4 6-0,0,Amra Sadikovic,14,24,16,19,15,225,200,2.35,1.65,True,,,,2,0,12,4,6,6,-1,-1,-1,4,0,-1,-1,-1,61.7166666666667,-1,-1,-1,-1,-1,-1,0,1
18/11/12 00:00:00,8340,Helsinki,1,,0,0,4,12,Final,6947,Amra Sadikovic,13265,Anna Schmiedlova,6-4 6-0,1,Anna Schmiedlova,2,30,15,21,9,225,200,2.35,1.65,True,,,,0,2,12,4,6,6,-1,-1,-1,4,0,-1,-1,-1,61.7166666666667,-1,-1,-1,-1,-1,-1,0,1
17/11/12 00:00:00,8340,Helsinki,1,,0,0,4,10,1/2,6947,Amra Sadikovic,11014,An-Sophie Mestach,4-6 6-3 6-3,0,Amra Sadikovic,6.3,50,34,29,19,225,412,1.65,2.35,True,,,,2,1,16,12,4,6,6,-1,-1,6,3,3,-1,-1,118.466666666667,-1,-1,-1,-1,-1,-1,0,1
17/11/12 00:00:00,8340,Helsinki,1,,0,0,4,10,1/2,6947,Amra Sadikovic,11014,An-Sophie Mestach,4-6 6-3 6-3,1,An-Sophie Mestach,2.3,54,34,33,14,225,412,1.65,2.35,True,,,,1,2,16,12,4,6,6,-1,-1,6,3,3,-1,-1,118.466666666667,-1,-1,-1,-1,-1,-1,0,1
17/11/12 00:00:00,8340,Helsinki,1,,0,0,4,10,1/2,13265,Anna Schmiedlova,7713,Ksenia Lykina,4-6 7-6(3) 6-4,0,Anna Schmiedlova,8,82,59,31,14,200,279,1.3,3.8,True,,,,2,1,17,16,4,7,6,-1,-1,6,6,4,-1,-1,156.883333333333,-1,-1,-1,-1,-1,-1,0,1
17/11/12 00:00:00,8340,Helsinki,1,,0,0,4,10,1/2,13265,Anna Schmiedlova,7713,Ksenia Lykina,4-6 7-6(3) 6-4,1,Ksenia Lykina,0.8,91,55,33,23,200,279,1.3,3.8,True,,,,1,2,17,16,4,7,6,-1,-1,6,6,4,-1,-1,156.883333333333,-1,-1,-1,-1,-1,-1,0,1
16/11/12 00:00:00,8340,Helsinki,1,,0,0,4,9,1/4,6947,Amra Sadikovic,13385,Anett Kontaveit,7-5 6-3,0,Amra Sadikovic,17.5,43,33,14,7,225,439,2.01,1.85,True,False,,,2,0,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,70.8833333333333,-1,-1,-1,-1,-1,-1,0,1
16/11/12 00:00:00,8340,Helsinki,1,,0,0,4,9,1/4,6947,Amra Sadikovic,13385,Anett Kontaveit,7-5 6-3,1,Anett Kontaveit,1.3,50,33,29,11,225,439,2.01,1.85,True,False,,,0,2,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,70.8833333333333,-1,-1,-1,-1,-1,-1,0,1
16/11/12 00:00:00,8340,Helsinki,1,,0,0,4,9,1/4,13265,Anna Schmiedlova,11022,Dinah Pfizenmaier,7-5 6-4,0,Anna Schmiedlova,2.7,45,25,28,13,200,153,2.28,1.66,True,,,,2,0,13,9,7,6,-1,-1,-1,5,4,-1,-1,-1,102.983333333333,-1,-1,-1,-1,-1,-1,0,1
16/11/12 00:00:00,8340,Helsinki,1,,0,0,4,9,1/4,13265,Anna Schmiedlova,11022,Dinah Pfizenmaier,7-5 6-4,1,Dinah Pfizenmaier,6,37,19,30,9,200,153,2.28,1.66,True,,,,0,2,13,9,7,6,-1,-1,-1,5,4,-1,-1,-1,102.983333333333,-1,-1,-1,-1,-1,-1,0,1
16/11/12 00:00:00,8340,Helsinki,1,,0,0,4,9,1/4,11014,An-Sophie Mestach,10487,Zuzana Luknarova,6-3 3-6 6-3,0,An-Sophie Mestach,1.1,61,35,34,19,412,341,1.66,2.28,True,True,,,2,1,15,12,6,3,6,-1,-1,3,6,3,-1,-1,119.733333333333,-1,-1,-1,-1,-1,-1,0,1
16/11/12 00:00:00,8340,Helsinki,1,,0,0,4,9,1/4,11014,An-Sophie Mestach,10487,Zuzana Luknarova,6-3 3-6 6-3,1,Zuzana Luknarova,0,52,32,29,13,412,341,1.66,2.28,True,True,,,1,2,15,12,6,3,6,-1,-1,3,6,3,-1,-1,119.733333333333,-1,-1,-1,-1,-1,-1,0,1
16/11/12 00:00:00,8340,Helsinki,1,,0,0,4,9,1/4,7713,Ksenia Lykina,940,Arantxa Parra-Santonja,7-5 3-6 6-2,0,Ksenia Lykina,3.5,72,41,41,19,279,245,2.51,1.56,True,False,,,2,1,16,13,7,3,6,-1,-1,5,6,2,-1,-1,168.833333333333,-1,-1,-1,-1,-1,-1,0,1
16/11/12 00:00:00,8340,Helsinki,1,,0,0,4,9,1/4,7713,Ksenia Lykina,940,Arantxa Parra-Santonja,7-5 3-6 6-2,1,Arantxa Parra-Santonja,5,63,35,76,37,279,245,2.51,1.56,True,False,,,1,2,16,13,7,3,6,-1,-1,5,6,2,-1,-1,168.833333333333,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,6947,Amra Sadikovic,6373,Tadeja Majeric,4-6 6-2 6-4,0,Amra Sadikovic,8.7,61,40,42,22,225,224,1.53,2.6,True,,,,2,1,16,12,4,6,6,-1,-1,6,2,4,-1,-1,132.816666666667,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,6947,Amra Sadikovic,6373,Tadeja Majeric,4-6 6-2 6-4,1,Tadeja Majeric,0,58,36,37,13,225,224,1.53,2.6,True,,,,1,2,16,12,4,6,6,-1,-1,6,2,4,-1,-1,132.816666666667,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,13385,Anett Kontaveit,5397,Karin Knapp,6-7(2) 6-3 6-2,0,Anett Kontaveit,1.9,63,36,40,22,439,125,3.92,1.27,True,False,,,2,1,18,12,6,6,6,-1,-1,7,3,2,-1,-1,136.7,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,13385,Anett Kontaveit,5397,Karin Knapp,6-7(2) 6-3 6-2,1,Karin Knapp,4.2,52,31,44,15,439,125,3.92,1.27,True,False,,,1,2,18,12,6,6,6,-1,-1,7,3,2,-1,-1,136.7,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,11014,An-Sophie Mestach,12635,Alison Van Uytvanck,4-6 6-4 6-4,0,An-Sophie Mestach,3.1,54,35,44,25,412,232,3.2,1.38,True,,,,2,1,16,14,4,6,6,-1,-1,6,4,4,-1,-1,136.45,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,11014,An-Sophie Mestach,12635,Alison Van Uytvanck,4-6 6-4 6-4,1,Alison Van Uytvanck,4.3,59,37,34,16,412,232,3.2,1.38,True,,,,1,2,16,14,4,6,6,-1,-1,6,4,4,-1,-1,136.45,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,940,Arantxa Parra-Santonja,3900,Ekaterina Bychkova,1-6 6-4 6-4,0,Arantxa Parra-Santonja,3.2,54,39,39,15,245,217,2.6,1.53,True,True,,,2,1,13,14,1,6,6,-1,-1,6,4,4,-1,-1,113.833333333333,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,940,Arantxa Parra-Santonja,3900,Ekaterina Bychkova,1-6 6-4 6-4,1,Ekaterina Bychkova,7.9,45,32,31,14,245,217,2.6,1.53,True,True,,,1,2,13,14,1,6,6,-1,-1,6,4,4,-1,-1,113.833333333333,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,11022,Dinah Pfizenmaier,8859,Nadiya Kichenok,1-6 6-3 6-4,0,Dinah Pfizenmaier,3.3,49,33,42,26,153,257,1.38,3.2,True,,,,2,1,13,13,1,6,6,-1,-1,6,3,4,-1,-1,115.166666666667,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,11022,Dinah Pfizenmaier,8859,Nadiya Kichenok,1-6 6-3 6-4,1,Nadiya Kichenok,3.5,55,37,30,15,153,257,1.38,3.2,True,,,,1,2,13,13,1,6,6,-1,-1,6,3,4,-1,-1,115.166666666667,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,7713,Ksenia Lykina,969,Kathrin Woerle,2-6 6-3 7-5,0,Ksenia Lykina,0.9,64,42,42,21,279,215,2.47,1.57,True,False,,,2,1,15,14,2,6,7,-1,-1,6,3,5,-1,-1,127.533333333333,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,7713,Ksenia Lykina,969,Kathrin Woerle,2-6 6-3 7-5,1,Kathrin Woerle,5.6,60,42,30,16,279,215,2.47,1.57,True,False,,,1,2,15,14,2,6,7,-1,-1,6,3,5,-1,-1,127.533333333333,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,10487,Zuzana Luknarova,10966,Daria Mishina,6-1 6-2,0,Zuzana Luknarova,0,28,20,15,9,341,479,2.6,1.53,True,False,,,2,0,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,57.4166666666667,-1,-1,-1,-1,-1,-1,0,1
15/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,10487,Zuzana Luknarova,10966,Daria Mishina,6-1 6-2,1,Daria Mishina,0,31,15,25,8,341,479,2.6,1.53,True,False,,,0,2,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,57.4166666666667,-1,-1,-1,-1,-1,-1,0,1
14/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,13265,Anna Schmiedlova,5591,Regina Kulikova,w/o,0,Anna Schmiedlova,-1,-1,-1,-1,-1,200,598,1.67,2.26,False,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,0,0
14/11/12 00:00:00,8340,Helsinki,1,,0,0,4,5,Second,13265,Anna Schmiedlova,5591,Regina Kulikova,w/o,1,Regina Kulikova,-1,-1,-1,-1,-1,200,598,1.67,2.26,False,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,0,0
14/11/12 00:00:00,8340,Helsinki,1,,0,0,4,4,First,12635,Alison Van Uytvanck,11383,Julia Valetova,6-1 6-2,0,Alison Van Uytvanck,10,28,20,22,13,232,641,1.16,5.27,True,True,,,2,0,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,76.5166666666667,-1,-1,-1,-1,-1,-1,0,1
14/11/12 00:00:00,8340,Helsinki,1,,0,0,4,4,First,12635,Alison Van Uytvanck,11383,Julia Valetova,6-1 6-2,1,Julia Valetova,0,22,12,32,10,232,641,1.16,5.27,True,True,,,0,2,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,76.5166666666667,-1,-1,-1,-1,-1,-1,0,1
14/11/12 00:00:00,8340,Helsinki,1,,0,0,4,4,First,13385,Anett Kontaveit,9726,Emma Flood,6-3 6-2,0,Anett Kontaveit,3.8,33,27,20,9,439,-1,1.04,10.67,True,True,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,64.3,-1,-1,-1,-1,-1,-1,0,1
